
iPad iOS 4 App development Essentials - Xcode 4 Edition,Provides the knowledge you need to start building iPad apps.,http://www.techotopia.com/index.php/IPad_iOS_4_App_development_Essentials_-_Xcode_4_Edition

Street-Fighting Mathematics: The Art of Educated Guessing and Opportunistic Problem Solving,"In this book, the author builds, sharpens, and demonstrates tools for educated guessing and down-and-dirty, opportunistic problem solving across diverse fields of knowledge—from mathematics to management.",http://ocw.mit.edu/courses/mathematics/18-098-street-fighting-mathematics-january-iap-2008/readings/

Discrete-time Signals and Systems - An Operator Approach,"This book aims to introduce you to a powerful tool for analyzing and designing systems – whether electronic, mechanical, or thermal.",http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-003-signals-and-systems-fall-2011/readings/MIT6_003F11_notes.pdf

iPhone iOS 4 Development Essentials Xcode 4 Edition,This book teaches the reader the skills necessary to build his/her own apps for the iPhone with Xcode development environment version 4.,http://www.techotopia.com/index.php/IPhone_iOS_4_Development_Essentials_Xcode_4_Edition

Introduction to Nanoelectronics,"To prepare for the next generation of electronic devices, this course teaches the theory of current, voltage and resistance from atoms up.",http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-701-introduction-to-nanoelectronics-spring-2010/readings/

Create or Perish - The Case for Inventions and Patents,"This book explores the history of private and public rights in scientific discoveries and applied engineering, leading to the development of worldwide patent systems.",http://ocw.mit.edu/courses/electrical-engineering-and-computer-science/6-931-development-of-inventions-and-creative-ideas-spring-2008/readings/

The Design of Approximation Algorithms,"This book is designed to be a textbook for graduate-level courses in approximation algorithms. It assumes familiarity with algorithms, mathematical proofs about the correctness of algorithms, probability theory and NP-completeness.",http://www.designofapproxalgs.com/

Computer Networks: Performance and Quality of Service,This book reviews modern computer networks with a particular focus on performance and quality of service.,http://www.ece.rutgers.edu/~marsic/books/CN/

Reboot!,"This book takes a long hard look at both the current state of the software industry itself, and of current software development practices. It concentrates on worst practices or the factors that have so often led to failure of software projects.",http://www.rebootrethink.com/

iPhone iOS 4 App Development Essentials,This book provides an overview of the iPhone hardware and the architecture of iOS 4. An introduction to programming in Objective-C is provided followed by an in-depth look at the design of iPhone applications and user interfaces.,http://www.techotopia.com/index.php/IPhone_iOS_4_Development_Essentials

Clever Algorithms - Nature-Inspired Programming Recipes,"This book describes 45 algorithms from the field of Artificial Intelligence. All algorithm descriptions are complete and consistent to ensure that they are accessible, usable and understandable by a wide audience.",http://www.cleveralgorithms.com/

Python for Informatics: Exploring Information,"A remix of Allen B. Downey's Think Python, the overall book structure has been changed to get to doing data analysis problems as quickly as possible and have a series of running examples and exercises about data analysis from the very beginning.",http://www.pythonlearn.com/book.php

A Gentle Introduction to the Art of Mathematics,"This open-source textbook covers several topics in the foundations of mathematics (logic, sets, relations, functions and cardinality) and introduces the reader to many techniques of mathematical proof.",http://giam.southernct.edu/GIAM/GIAM.pdf

Text Algorithms,"A book on the design of algorithms and data structures for text processing, emphasizing both theoretical foundations and practical applications.",http://igm.univ-mlv.fr/~mac/REC/text-algorithms.pdf

The Book Of Ruby: A Hands-On Guide for the Adventurous,A comprehensive free tutorial to the Ruby language.,http://www.sapphiresteel.com/ruby-programming/The-Book-Of-Ruby.html

Ruby Best Practices,This book aims to help Ruby developers from a wide range of skill levels improve their fundamental understanding of the language via exposure to the common practices and idioms that many seasoned Rubyists take for granted.,https://github.com/practicingruby/rbp-book

Ubuntu 10.x Essentials,This book provides an overview of the essential knowledge required to use and maintain an Ubuntu system.,http://www.techotopia.com/index.php/Ubuntu_10.x_Essentials

Software Architect,This book will guide the reader to the skills he/she needs to become a software architect and survives as one.,http://www.ivencia.com/index.html?/softwarearchitect/

[Sign-up required] An Introduction to Relational Database Theory,"Introduces the reader to the theory of relational databases, focusing on the application of that theory to the design of computer languages that properly embrace it.",https://bookboon.com/en/an-introduction-to-relational-database-theory-ebook

Multi-Relational Data Mining,"This Ph.D. thesis focuses on Multi-Relational Data Mining (MRDM), a Data Mining technique that revolves around relational database theory. It also includes the practical implementation of MRDM in an enterprise environment.",http://www.kiminkii.com/thesis.pdf

Introduction to Software Development,"This book is designed for IT specialists and developers that are starting their way in the free software development universe. It also introduces information about collaborative and distributed work commonly known as ""the bazaar model"".",http://ftacademy.org/courses/software-development

Legal Aspects of the Information Society,This book contains fundamental information for those who want to understand Free Software and how to contribute and benefit from it in a safe and legal way.,http://91.250.103.168/files/materials/fta-m6-legal_aspects.pdf

Economic Aspects and Business Models of Free Software,Focuses on the study of Free Software in relation with the private sector and related economic aspects.,http://91.250.103.168/files/materials/fta-m5-economic_models.pdf

Introduction to Web Applications Development,"Starts with an introduction to the internet, basic concepts for web servers and a case study of Apache. It continues with webpage design focussing on HTML and JavaScript as well as XML Schemas, dynamic webpages, database access and webservices.",http://ftacademy.org/courses/web-applications-development

Open Networks,This coursebook explores the different aspects of open protocols and open standards that are at the foundations of modern computer networks and the internet.,http://ftacademy.org/courses/open-network-technologies

GNU/Linux Advanced Administration,"Covers advanced GNU/Linux system administration. Students will learn how to install, configure and optimise a GNU/Linux operating system and the most widely used computer services.",http://ftacademy.org/courses/gnu-linux-advanced

Introduction to Free Software,"This book answers questions about free software, the implications of using a free license, the organization of free software projects, main business models associated to them, and things that motivate developers and volunteers to become involved.",http://91.250.103.168/files/materials/fta-m1-intro_to_FS-v1.pdf

Red Hat Enterprise Linux 5 Essentials,"An online book designed to provide everything a user needs to know to install, use and administer an Red Hat Enterprise Linux 5 system.",http://www.techotopia.com/index.php/RHEL_5_Essentials

A Gentle Introduction to GIS,A beginner's guide to Geographical Information System (GIS) that uses open-source Quantum GIS for its examples.,http://www.ruralgis.com/uploads/2/6/2/9/2629845/qgis-1.0.0_a-gentle-gis-introduction_en.pdf

CentOS Essentials,"CentOS Essentials is an online book designed to provide everything a user needs to know to install, use and administer a CentOS 5 Linux system, a free open source OS with the power and stability of Red Hat Enterprise Linux.",http://www.techotopia.com/index.php/CentOS_Essentials

Data Structures & Algorithm Analysis in C++ (Edition 3.2.0.10),This book provides a thorough and comprehensive treatment of fundamental data structures and the principles of algorithm analysis. Focuses on the principles required to select or design the data structure that will best solve the problem.,http://people.cs.vt.edu/~shaffer/Book/

Image Steganography and Steganalysis,"This paper provides in-depth descriptions of both steganography, the art of hiding information within other information, and its counter-technique known as steganalysis.",https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.638.9587&rep=rep1&type=pdf

Introduction to Prolog Programming,"These lecture notes introduce the declarative programming language Prolog. The emphasis is on learning how to program, rather than on the theory of logic programming. Nevertheless, a short chapter on the logic foundations of Prolog is included as well.",http://staff.science.uva.nl/~ulle/teaching/prolog/prolog.pdf

Fundamentals Of Cryptology,"An introduction to modern cryptographic methods. Covers classical cryptosystems, stream ciphers, block ciphers, zero-knowledge proofs, secret sharing schemes and authentication codes.",http://www.hyperelliptic.org/tanja/teaching/cryptoI13/cryptodict.pdf

Experiments with MATLAB,"This book supplements high school and early college courses in mathematics and technical computing, including calculus and matrix theory. The expected background includes algebra, trigonometry, and some familiarity with computers.",http://www.mathworks.com/moler/exm/index.html

Picture Interpretation: A Symbolic Approach,This book explores a method for symbolically interpreting images based upon a parallel implementation of a network-of-frames to describe intelligent processing.,http://homepages.inf.ed.ac.uk/rbf/BOOKS/DANCE/dance1.pdf

Fundamentals of Computer Vision,"Covers the basic topics of computer vision, and introduces some fundamental approaches for computer vision research.",http://www.cs.ucf.edu/courses/cap6411/book.pdf

Document Image Analysis,"This book describes some of the technical methods and systems used for document processing of text and graphics images. The methods have grown out of the fields of digital signal processing, digital image processing, and pattern recognition.",http://www.cse.usf.edu/~r1k/DocumentImageAnalysis/DIA.pdf

Reasonable Basic Algebra,"Prepares two-year college students still in need of Basic Algebra. This book intends to get the students to change from trying to ""remember"" things, to be able to ""reconstruct"" them as needed.",http://www.freemathtexts.org/Algebra/Schremmer_RBA-v4.0/

How To Write Parallel Programs - A First Course,"The raw material for a hands-on, ""workshop"" type course for undergraduates or graduate students in parallel programming.",http://www.lindaspaces.com/book/

"High Performance Computing For Dummies, Sun and AMD Special Edition","This book shares details on real-world uses of HPC, explains the different types of HPC, guides you on how to choose between different suppliers, and provides benchmarks and guidelines you can use to get your system up and running.",http://www.sun.com/x64/ebooks/hpc_for_dummies.pdf

Essentials of Metaheuristics,"This is an open set of lecture notes on metaheuristics algorithms, a common but unfortunate name for any stochastic optimization algorithm intended to be the last resort before giving up and using random or brute-force search.",http://cs.gmu.edu/~sean/book/metaheuristics/

Introduction To High-Performance Scientific Computing,This book brings together in a unified manner topics that are indispensible for scientists engaging in largescale computations.,http://www.tacc.utexas.edu/~eijkhout/Articles/EijkhoutIntroToHPC.pdf

Windows Server 2008 R2 Essentials,"This book is intended to cover all aspects of installing, configuring and administering Windows Server 2008 R2 systems. It also provides practical, step by step examples intended to bridge the gap between text book theory and real world practice.",http://www.techotopia.com/index.php/Windows_Server_2008_R2_Essentials

No Bugs: Delivering Error-Free Code in C and C++,This book presents techniques to stop many kinds of bugs from being included in a program. It also discusses how to test programs to find bugs.,http://www.windwardreports.com/free.htm

Mathematical Analysis II,"This final text in the Zakon Series on Mathematics Analysis completes the material on Real Analysis that is the foundation for later courses in functional analysis, harmonic analysis, probability theory, etc.",http://www.trillia.com/zakon-analysisII.html

Objective-C 2.0 Essentials,Contains 34 chapters of detailed information intended to provide everything necessary to gain proficiency as an Objective-C programmer for both Mac OS X and iPhone development.,http://www.techotopia.com/index.php/Objective-C_2.0_Essentials

"Toposes, Triples And Theories","This book is an introduction to toposes, triples and theories and the connections between them.",http://www.tac.mta.ca/tac/reprints/articles/12/tr12abs.html

Small Memory Software - Patterns for Systems With Limited Memory,"A coherent, easy-to-use set of patterns for limited memory systems, i.e. hand-held and specialized tiny computing devices. Includes examples in C++ and Java.",http://www.smallmemory.com/book.html

The SELinux Notebook - The Foundations,"Explains SELinux and its purpose, the LSM/SELinux architecture, its supporting services and how they are implemented within GNU/Linux and SEAndroid.",http://www.freetechbooks.com/efiles/selinuxnotebook/The_SELinux_Notebook_The_Foundations_3rd_Edition.pdf

Programming The Z80,"This book has been designed as a complete self-contained text for learning programming, using the Z80. It can be used by a person who has never programmed before, and should be of value to anyone using the Z80.",http://www.z80.info/zaks.html

Ubuntu Pocket Guide and Reference,"A compact yet comprehensive guide to everyday Ubuntu use. Written for anybody switching to Ubuntu, particularly former Windows users, and assumes zero Linux knowledge.",http://www.ubuntupocketguide.com/index_main.html

"Introduction to Computing - Explorations in Language, Logic, and Machines","Focuses on how to describe information processes by defining procedures, how to analyze the costs required to carry out a procedure, and the fundamental limits of what can and cannot be computed mechanically.",http://www.computingbook.org/

California Free Digital Calculus Textbook,"This is a freely available calculus book, covering a fairly standard course sequence: single variable calculus, infinite series, and multivariable calculus. There is no chapter on differential equations.",http://www.whitman.edu/mathematics/california_calculus/

Trigonometry,"This is a text on elementary trigonometry, designed for students who have completed courses in high-school algebra and geometry. The traditional topics are covered, but a more geometrical approach is taken than usual.",http://www.mecmath.net/trig/index.html

Calculus Without Limits,"Introduces differentiability as a local property without using limits. The course is designed for life science majors who have a precalculus background, and whose primary interest lies in the applications of calculus.",http://www.math.hawaii.edu/~heiner/calculus.pdf

Search User Interfaces,"This book focuses on the human users of search engines and the tools available for interaction and visualization in searches. It summarizes the state of the art in search interface design, both in academic research and for commercial systems.",http://searchuserinterfaces.com/book/

Against Intellectual Monopoly,"This book argues through theory and example that intellectual monopoly is not necessary for innovation and as a practical matter is damaging to growth, prosperity and liberty.",http://www.dklevine.com/general/intellectual/againstfinal.htm

Understanding Calculus,Understanding Calculus is a complete online introductory book that focuses on concepts. Integrated throughout the e-book are many engineering applications aimed at developing the student's scientific approach towards problem solving.,http://www.understandingcalculus.com/

[Sign-up required] Storage Basics - An Introduction To The Fundamentals Of Storage Technology,Hartmut Wiehr of Fujitsu Siemens Computers gives us an introduction to storage technologies and storage networks.,https://www.academia.edu/10141900/Storage_basics

"Flexible Circuit Technology, Third Edition","This book provides the basic knowledge required to begin designing, manufacturing and using flexible circuits.",http://www.flexiblecircuittechnology.com/third.php

"Virtualization For Dummies, Sun and AMD Special Edition",This book explains how virtualization works and how it can benefit your organization. The book covers the kinds of issues virtualization can address and how it addresses them.,http://www.sun.com/systems/solutions/virtualizationfordummies/index.jsp

Optimization Algorithms on Matrix Manifolds,"This book offers techniques with broad applications in linear algebra, signal processing, data mining, computer vision, and statistical analysis. It can serve as a graduate-level textbook.",http://sites.uclouvain.be/absil/amsbook/

"Think Complexity: Complexity Science and Computational Modeling, Second Edition","This book is about data structures and algorithms, intermediate programming in Python, complexity science and the philosophy of science.",http://www.greenteapress.com/compmod/

Art Gallery Theorems and Algorithms,Art gallery theorems and algorithms are so called because they relate to problems involving the visibility of geometrical shapes and their internal surfaces. This book explores generalizations and specializations in these areas.,http://cs.smith.edu/~orourke/books/ArtGalleryTheorems/art.html

"Structures and Algorithms: Annotated Reference with Examples, First Edition","Provides all developers with a core understanding of algorithms that operate on various common, and uncommon data structures.",https://www.academia.edu/30843807/DSA_Data_Structures_and_Algorithms_Annotated_Reference_with_Examples

Linux 102 Examination Modular Training Notes,This course material relates to the Linux Professionals Institute's LPI 102 examination (release 2). This course is intended to provide readers with the basic skills required for operating and administering Linux systems.,http://www.ledge.co.za/software/lpinotes/102-letter.pdf

Linux 101 Examination Modular Training Notes,This course material is based on the objectives for the Linux Professionals Institute's LPI 101 examination. The course is intended to provide readers with the basic skills required for operating and administering Linux systems.,http://www.ledge.co.za/software/lpinotes/101-letter.pdf

Higher-Order Perl - Transforming Programs With Programs,Introduces powerful programming methods -- new to most Perl programmers -- and shows how to improve everyday programs. Also includes numerous engaging code examples to illustrate the methods.,http://hop.perl.plover.com/book/

The Cg Tutorial: The Definitive Guide to Programmable Real-Time Graphics,"This book is a tutorial to teach you how to write programs in Cg, the premier language for programmable graphics hardware, developed by NVIDIA in close collaboration with Microsoft.",http://http.developer.nvidia.com/CgTutorial/cg_tutorial_chapter01.html

Real World Haskell,"This book shows the readers how to use functional programming and Haskell to solve realistic problems. This is a hands-on book: every chapter contains dozens of code samples, and many contain complete applications.",http://book.realworldhaskell.org/read/

TEI Guidelines for Electronic Text Encoding and Interchange,"This document provides the authoritative and complete statement of the requirements and usage of the TEI encoding scheme, a markup language for representing the structural, renditional, and conceptual features of texts.",http://www.tei-c.org/Guidelines/

Practical Optimization: A Gentle Introduction,An introduction to the most important topics in applied optimization.,http://www.sce.carleton.ca/faculty/chinneck/po.html

Fundamentals of Linear Algebra,This book is addressed primarily to second and third year college students who have already had a course in calculus and analytic geometry.,http://faculty.atu.edu/mfinan/algebra2.pdf

The Design of PARAS Microkernel,"The research and development of microkernel based operating system, called PARAS, for the C-DAC PARAM series of Supercomputers.",http://www.buyya.com/microkernel/

Recent Advances in Face Recognition,This book provides the reader with the most up to date research performed in automatic face recognition.,http://intechweb.org/book.php?id=101

"[Sign-up required] Eye, Brain, and Vision",This book is mainly about the development of ideas on how the brain handles visual information.,https://openlibrary.org/books/OL2393916M/Eye_brain_and_vision

CGI Programming 101,"A concise presentation of the key elements of Perl CGI. The book shows you how to write useful, real-world web programs, starting with simple guestbook forms and building up to more advanced applications.",http://www.cgi101.com/book/

Taken Out of Context: American Teen Sociality in Networked Publics,This dissertation documents author's 2.5-year ethnographic study of American teens' engagement with social network sites.,http://www.danah.org/papers/TakenOutOfContext.pdf

Mathematical Tools for Physics,"This book provides a one-semester bridge between some of the introductory math courses and the physics courses in which students expect to use the mathematics. The book emphasizes using math as tool, over proofs.",http://www.physics.miami.edu/~nearing/mathmethods/

A Field Guide to Genetic Programming,"An introduction to genetic programming (GP). GP is a systematic, domain-independent method for getting computers to solve problems automatically starting from a high-level statement of what needs to be done.",http://www.gp-field-guide.org.uk/

Hyper-V Essentials,"An on-line book covering the installation, deployment and management of Microsoft Hyper-V based virtualization.",http://www.virtuatopia.com/index.php/Hyper-V_Essentials

Software Security Models for Service-Oriented Programming (SOP) Platforms,This PhD thesis presents how to build a secure Java/OSGi platform. It also contains information related to the developement of secure Java code.,http://www.rzo.free.fr/parrend08phd.php

VMware Server 2.0 Essentials,This book is intended as both a learning resource and reference guide designed to be of use to new and experienced VMware Server users alike. Covers a wide range of topics relating to this entry level virtualization solution.,http://www.virtuatopia.com/index.php/VMware_Server_2.0_Essentials

Windows Server 2008 Essentials,"This book covers all aspects of installing, configuring and administering Windows Server 2008 systems.",http://www.techotopia.com/index.php/Windows_Server_2008_Essentials

"[Sample Chapters and Code] The Engineering of Reliable Embedded Systems, Second Edition",This is a book about the rapid development of software for embedded systems in which reliability is a central design consideration.,https://www.safetty.net/publications/the-engineering-of-reliable-embedded-systems-second-edition

Xen Virtualization Essentials,This book provides the reader with an understanding of the basic approaches to virtualization together with detailed information on deploying virtualization using Xen technology.,http://www.virtuatopia.com/index.php/Xen_Virtualization_Essentials

Application-Specific Integrated Circuits,"Addressing the trend in industry away from fully custom chip design to semi-custom technology, this book provides the first comprehensive introduction to Application Specific Integrated Circuits (ASICs).",https://www10.edacafe.com/book/ASIC/ASICs.php

Blunt Axe Basic: Let's Build a Scripting Engine-Compiler,"This book is presented as a programming tutorial, to develop and construct a Console Mode Scripting Engine and Byte Code Compiler for Bxbasic dialect, a subset of the GW-Basic and QBasic programming languages. Complete source code is also available.",http://sites.google.com/site/bluntaxebasic/tutor/

Neural Networks - A Systematic Introduction,Brings together neural networks theoretical laws and models into a general theory of artificial neural nets. Written for undergraduates and requires mathematical tools learned during the first two years at university.,http://page.mi.fu-berlin.de/rojas/neural/index.html.html#forword

Computer Vision: Algorithms and Applications,An introduction to computer vision algorithms and applications. Emphasizes on basic techniques that work under real-world conditions.,http://szeliski.org/Book/

Math Alive,Lecture notes designed for those who haven't had college mathematics but would like to understand some of the mathematical concepts behind important modern applications.,http://web.math.princeton.edu/math_alive/index.shtml

Principles of Semiconductor Devices,"This textbook provides the basic principles of common semiconductor devices, with a special focus on Metal-Oxide-Semiconductor Field-Effect-Transistors (MOSFETs).",http://ece-www.colorado.edu/~bart/book/book/contents.htm

Patterns for Time-triggered Embedded Systems,"The first comprehensive set of ""design patterns"" to support the rapid development of reliable embedded systems based on resource-constrained embedded processors.",http://www.safetty.net/publications/pttes

Open Source Security Tools: Practical Guide to Security Applications,"A practical, hands-on introduction to open source security tools.",http://www.informit.com/content/images/0321194438/downloads/0321194438_book.pdf

Function Point Training and Analysis Manual,"This book describes function point analysis, a method to break systems into smaller components, so they can be better understood and analyzed.",http://www.softwaremetrics.com/Function%20Point%20Training%20Booklet%20New.pdf

Vector Calculus,"This is a text on elementary multivariable calculus, designed for students who have completed courses in single-variable calculus.",http://www.mecmath.net/

IT Security Cookbook,"This book is intended as a self help guide to computer and network security, primarily for security managers, programmers and system administrators.",http://www.boran.com/security/

Tips to Succeed in Software Engineering Student Projects,This book is a collection of practical tips for students taking Software Engineering project courses.,http://www.comp.nus.edu.sg/~damithch/guide/

From Algorithms to Vision Systems – Machine Vision Group 25 years,"Presents 25 years story of MVG, University of Oulu, Finland. A majority of the book consists of a selection of MVG's most important and most merited scientific publications in their original form.",https://www.oulu.fi/cmvs/node/41851

Notes on Discrete Mathematics,Covers fundamental concepts and tools in discreet mathematics with emphasis on their applications to computer science.,http://www.math.northwestern.edu/~mlerma/papers/discrete_mathematics-2005.pdf

"Practical Foundations for Programming Languages, 2nd Edition (Preview)",Covers the foundations of programming languages. Emphasizes on the concept of type structure that governs programming languages syntax and semantics.,https://www.cs.cmu.edu/~rwh/pfpl/2nded.pdf

ARM: Assembly Language Programming,An introduction to Advanced RISC Machines Ltd (ARM) assembler and assembly language programming.,http://www.rigwit.co.uk/ARMBook/index.html

Creating a Robust Form of Steganography,"This paper proposes a transform embedding method (STEM) which uses existing ideas from digital watermarking, improving upon them with empirical data to make them suitable for steganography.",https://wakespace.lib.wfu.edu/handle/10339/14775

"Towards Linguistic Steganography: A Systematic Investigation of Approaches, Systems, and Issues","Designs and constructs steganograms that are more adequate, secure and robust, from a linguistic point of view, than any of the systems built so far.",http://richard.bergmair.eu/pub/towlingsteg-rep-inoff-b5.pdf

Algorithms for Audio Watermarking and Steganography,"Combines digital signal processing, psychoacoustic modeling and communications theory in developing algorithms for audio watermarking and steganography.",http://herkules.oulu.fi/isbn9514273842/isbn9514273842.pdf

An Introduction to Computer Security: The NIST Handbook,"This handbook provides assistance in securing computer-based resources (including hardware, software, and information) by explaining important concepts, cost considerations, and interrelationships of security controls.",http://www.davidsalomon.name/CompSec/auxiliary/handbook.pdf

Lecture Notes in Discrete Mathematics,Designed for a one semester course in discrete mathematics for sophomore or junior level students.,http://faculty.atu.edu/mfinan/main2.pdf

[Sign-up required] Agile Software Development in Theory and Practice,Analyzes Agile Manifesto and its applicability by conducting a literature review and an empirical case study.,https://www.academia.edu/10174877/Agile_software_development_in_theory_and_practice

An Introduction to Prolog,An introduction to the programming language Prolog. Assumes no previous knowledge of programming.,http://www.inf.ed.ac.uk/teaching/courses/aipp/material/aipp_coursenotes04.ps

Introduction to Programming using Python,"The objective of this course is to teach programming concepts to people who are not professional computer scientists, but who need a better control of computers for their own research.",http://pds9.egloos.com/pds/200801/25/11/ProgrammingCourseforBiologistsatthePasteurInstitute.pdf

Linux Internals,Covers advanced/internals-based knowledge required for the true understanding of a UNIX or Linux system.,http://www.learnlinux.org.za/courses/build/internals/

Topoi: The Categorial Analysis of Logic,A classic exposition of a branch of mathematical logic that uses category theory.,http://digital.library.cornell.edu/cgi/t/text/text-idx?c=math;cc=math;view=toc;subview=short;idno=Gold010

[Sign-up required] Mr. Neighborly's Humble Little Ruby Book,"Covers the base syntax of the language, including working with values, flow control, and object oriented programming, into some of the library functionality of Ruby, such as databases, web services, and string manipulation.",https://www.infoq.com/minibooks/ruby/

Introduction to Media Computation: A Multimedia Cookbook in Python,An introduction to programming and media computation using Python.,http://coweb.cc.gatech.edu/mediaComp-plan/uploads/26/book-Sp2003.pdf

Software Engineering with Reusable Components,"Covers the topics of software reuse, software components, software engineering and software documentation.",https://se.jku.at/wp-content/uploads/1997/01/1997.book_.pdf

The Developer Highway Code,This handbook captures and summarises the key security engineering activities that should be an integral part of software development processes.,http://msdn2.microsoft.com/en-gb/security/aa473878.aspx

Performance and Evaluation of Lisp Systems,"Provides detailed performance information using the tools of benchmarking to measure the various Lisp systems, and provides an understanding of the technical tradeoffs made during the implementation of a Lisp system.",http://www.dreamsongs.com/Files/Timrep.pdf

Patterns of Software: Tales from the Software Community,Provides an informative inside look at the world of software design and computer programming and the business that surrounds them.,http://dreamsongs.com/Files/PatternsOfSoftware.pdf

"Digraphs Theory, Algorithms and Applications","Presents a unified and comprehensive survey of directed graphs. Covers theoretical and practical aspects, with algorithms, proofs, and applications of digraphs. Includes more than 700 exercises and 180 figures which further clarify topics.",http://www.cs.rhul.ac.uk/books/dbook/

Network Coding Theory,A tutorial on the basics of the theory of network coding.,http://iest2.ie.cuhk.edu.hk/~whyeung/netcode/monograph.html

Introduction to Methods of Applied Mathematics,"This open source textbook contains material on calculus, functions of a complex variable, ordinary differential equations, partial differential equations and the calculus of variations. Includes exercises and solutions.",http://www.wright.edu/~chaocheng.huang/lecture/mth4820/text/Caltech_applied_math.pdf

Principles of Computerized Tomographic Imaging,"Provides a comprehensive, tutorial-style introduction to the algorithms for reconstructing cross-sectional images from projection data. Contains a complete overview of the engineering and signal processing algorithms necessary for tomographic imaging.",http://cobweb.ecn.purdue.edu/~malcolm/pct/pct-toc.html

"Prolog Experiments in Discrete Mathematics, Logic, and Computability","This book contains programming experiments that are designed to reinforce the learning of discrete mathematics, logic, and computability.",http://samples.jbpub.com/9780763772062/PrologLabBook09.pdf

[No longer freely accessible] From Geometry to Algebra - An Introduction to Linear Algebra,"Presents basic concepts in linear algebra such as vector spaces, basis, inner-product spaces, and linear transformations. Also shows how abstract concepts can be applied in various problems.",http://www.math.iitb.ac.in/~ikr/

Multivariable Advanced Calculus,This book develops multivariable advanced calculus. It is directed to people who have a good understanding of the concepts of one variable calculus including the notions of limit of a sequence and completeness of R.,http://www.math.byu.edu/%7Eklkuttle/AdvancedCalculusMV.pdf

One Variable Advanced Calculus,"A treatment for a subject which places calculus as part of mathematics and involves proofs and definitions, not algorithms and busy work. It is assumed the reader is familiar enough with elementary functions.",http://www.math.byu.edu/%7Eklkuttle/AdvancedCalculusSV.pdf

OpenSUSE Desktop Essentials,"Provides the reader with the necessary information to use, customize and configure the openSUSE implementation of the GNOME desktop.",http://www.techotopia.com/index.php/OpenSUSE_Desktop_Essentials

"Using, Understanding, and Unraveling The OCaml Language","These course notes provide a formal description of the operational semantics (evaluation) and statics semantics (type checking) of core ML and of several extensions, including its object-oriented layer.",http://pauillac.inria.fr/~remy/cours/appsem/ocaml.pdf

Introduction to Objective Caml,"This book presents a practical introduction and guide to Objective Caml, with topics ranging from how to write a program to the concepts and conventions that affect how programs are developed in Objective Caml.",http://courses.cms.caltech.edu/cs134/cs134b/book.pdf

Introduction to Programming for Image Analysis with VTK,"Provides an introduction for an engineering graduate student with some background in programming in C and C++ to utilize modern toolkits in medical image analysis and visualization such as Visualization Toolkit and, to a lesser extent, Insight Toolkit.",http://www.bioimagesuite.org/vtkbook/index.html

Linear Algebra for Informatics,"Studies real vector spaces and their linear maps, univariate polynomials, and an introduction to algebraic coding theory, concentrating for definiteness on binary linear codes.",http://xmlearning.maths.ed.ac.uk/

Computational and Algorithmic Linear Algebra and n-Dimensional Geometry,"A sophomore level book on linear algebra and n-dimensional geometry with the aim of developing in college entering undergraduates skills in algorithms, computational methods, and mathematical modeling.",http://www-personal.umich.edu/~murty/books/algorithmic_linear_algebra/

Numerical Methods Course Notes,An introduction to applied numerical mathematics.,https://t1.daumcdn.net/cfile/blog/192F20494EDD1F4919?download

Cryptanalysis of RSA Using Algebraic And Lattice Methods,"Studies the security of public key cryptosystems, in particular the RSA public key cryptosystem and several variants.",http://theory.stanford.edu/~gdurf/durfee-thesis-phd.pdf

High-Fidelity Multichannel Audio Compression,This thesis focuses on the principles of high-quality audio codec design for multichannel sound sources.,http://www.mp3-tech.org/programmer/docs/yang_thesis.pdf

Trigger Happy: Videogames and the Entertainment Revolution,The first-ever academically worthy and deeply engaging critique of one of today's most popular forms of play: videogames.,http://stevenpoole.net/blog/trigger-happier/

Advances in Signal Transforms: Theory and Applications,The volume collects in one book most recent developments in the theory and practice of the design and usage of transforms in digital signal and image processing.,http://www.hindawi.com/spc.7.html

Genetic and Evolutionary Computation for Image Processing and Analysis,This book is the first attempt to offer a panoramic view on the field of image analysis and processing in which genetic and evolutionary computation (GEC) techniques are applied.,http://www.hindawi.com/spc.8.html

Building Skills in Python - A Programmer's Introduction to Python,A complete presentation of the Python language. Assumes a basic level of skill with any of the commonly-available computer systems.,http://buildingskills.itmaybeahack.com/python.html

Guide to ARMLinux for Developers,"This book tries to cover a range of hardware and aspects of ARMLinux. It assumes that you are at least a competent computer user, more likely an experienced developer, but perhaps not very familiar with GNU/Linux or the ARM and its development platforms.",https://www.scribd.com/document/52483469/Webb-W-Guide-to-ARMLinux-for-developers-2002#

"The Future of Reputation - Gossip, Rumor, and Privacy on the Internet","Shows how the free flow of information on the Internet can make us less free. Takes a journey through the ways in which private lives are being exposed online, and examines the implications.",https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2899125

The Digital Person - Technology and Privacy in the Information Age,Aims to rethink longstanding notions of privacy to grapple with the consequences of living in an Information Age.,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2899131

